,ID,Title,Year,Rating,Genres,Director,Top_Cast_Member,Revenue,Production_Companies,Rating Category,Female,Male,Unknown,Total_Gender_Count,Female_Ratio,Male_Ratio,Revenue_millions,Budget,Budget_millions,log_Budget,log_Revenue,Primary_Genre
235,3580,Changeling,2008,7.6,"['Crime', 'Drama', 'Mystery']",Clint Eastwood,Angelina Jolie,113398237,"['Imagine Entertainment', 'Malpaso Productions', 'Relativity Media', 'Universal Pictures']",7-8,33.0,90.0,35.0,123.0,0.2682926829268293,0.7317073170731707,113.398237,55000000,55.0,17.822843761378564,18.54641641121834,Crime
236,4960,"Synecdoche, New York",2008,7.6,['Drama'],Charlie Kaufman,Philip Seymour Hoffman,4383538,"['Likely Story', 'Projective Testing Service', 'Sidney Kimmel Entertainment', 'Russia, Inc.']",7-8,41.0,63.0,38.0,104.0,0.3942307692307692,0.6057692307692307,4.383538,20000000,20.0,16.811242881518265,15.293366946971313,Drama
237,4922,The Curious Case of Benjamin Button,2008,7.6,"['Drama', 'Fantasy', 'Romance']",David Fincher,Brad Pitt,335802786,"['Paramount', 'Warner Bros. Pictures', 'The Kennedy/Marshall Company']",7-8,97.0,143.0,307.0,240.0,0.4041666666666667,0.5958333333333333,335.802786,150000000,150.0,18.826145858727198,19.63203460215636,Drama
238,13413,BURN·E,2008,7.5,"['Animation', 'Family', 'Comedy', 'Science Fiction']",Angus MacLane,Angus MacLane,0,['Pixar'],7-8,1.0,12.0,4.0,13.0,0.07692307692307693,0.9230769230769231,0.0,0,0.0,0.0,0.0,Animation
239,12163,The Wrestler,2008,7.5,"['Drama', 'Romance']",Darren Aronofsky,Mickey Rourke,44734660,"['Wild Bunch', 'Top Rope', 'Saturn Films', 'Protozoa Pictures']",7-8,25.0,80.0,67.0,105.0,0.23809523809523808,0.7619047619047619,44.73466,6000000,6.0,15.607270193858982,17.61625917297603,Drama
240,16869,Inglourious Basterds,2009,8.2,"['Drama', 'Thriller', 'War']",Quentin Tarantino,Brad Pitt,321457747,"['The Weinstein Company', 'Universal Pictures', 'A Band Apart', 'Zehnte Babelsberg Film', 'Visiona Romantica', 'Peninsula Films']",8-9,36.0,99.0,27.0,135.0,0.26666666666666666,0.7333333333333333,321.457747,70000000,70.0,18.064005814299346,19.588376671543493,Drama
241,21634,Prayers for Bobby,2009,8.1,"['Drama', 'History', 'TV Movie']",Russell Mulcahy,Ryan Kelley,0,"['Once Upon a Time Films', 'Sladek Taaffe Productions', 'Permut Presentations']",8-9,5.0,11.0,4.0,16.0,0.3125,0.6875,0.0,0,0.0,0.0,0.0,Drama
242,28178,Hachi: A Dog's Tale,2009,8.0,"['Drama', 'Family']",Lasse Hallström,Richard Gere,46749646,"['Scion Films', 'Stage 6 Films', 'Inferno Distribution', 'Hachiko', 'Grand Army Entertainment', 'Opperman Viner Chrystyn Entertainment']",7-8,15.0,38.0,39.0,53.0,0.2830188679245283,0.7169811320754716,46.749646,16000000,16.0,16.588099342704055,17.660317262868325,Drama
243,18438,Castaway on the Moon,2009,8.0,"['Drama', 'Comedy', 'Romance']",Lee Hae-jun,Jung Jae-young,0,"['Cinema Service', 'Banzakbanzak Film Production', 'CJ Entertainment']",7-8,9.0,15.0,4.0,24.0,0.375,0.625,0.0,0,0.0,0.0,0.0,Drama
244,20453,3 Idiots,2009,8.0,"['Drama', 'Comedy']",Rajkumar Hirani,Aamir Khan,70000000,"['Vidhu Vinod Chopra Productions', 'Vinod Chopra Films']",7-8,9.0,35.0,134.0,44.0,0.20454545454545456,0.7954545454545454,70.0,9000000,9.0,16.012735246411598,18.064005814299346,Drama
245,25376,The Secret in Their Eyes,2009,8.0,"['Mystery', 'Thriller', 'Drama']",Juan José Campanella,Ricardo Darín,33965843,"['Canal+ España', '100 Bares', 'Tornasol Films', 'Ministerio de Cultura', 'INCAA', 'Haddock Films', 'TVE', 'Telefe']",7-8,8.0,46.0,117.0,54.0,0.14814814814814814,0.8518518518518519,33.965843,2000000,2.0,14.508658238524095,17.340865989408183,Mystery
246,14160,Up,2009,8.0,"['Animation', 'Comedy', 'Family', 'Adventure']",Pete Docter,Ed Asner,735099082,['Pixar'],7-8,34.0,87.0,210.0,121.0,0.2809917355371901,0.71900826446281,735.099082,175000000,175.0,18.980296537602072,20.41551585489421,Animation
247,23128,The Cove,2009,7.9,['Documentary'],Louie Psihoyos,Joe Chisholm,1162422,"['Quickfire Films', 'Diamond Docs', 'SkyFish Films', 'Oceanic Preservation Society', 'Participant']",7-8,3.0,14.0,17.0,17.0,0.17647058823529413,0.8235294117647058,1.162422,0,0.0,0.0,13.966017177690771,Documentary
248,24238,Mary and Max,2009,7.9,"['Animation', 'Comedy', 'Drama']",Adam Elliot,Toni Collette,1740429,"['icon', 'Melodrama Pictures']",7-8,22.0,51.0,109.0,73.0,0.3013698630136986,0.6986301369863014,1.740429,8240000,8.24,15.92451102324487,14.369642767096785,Animation
249,14836,Coraline,2009,7.9,"['Animation', 'Family', 'Fantasy']",Henry Selick,Dakota Fanning,124600000,"['Laika Entertainment', 'Pandemonium']",7-8,16.0,72.0,189.0,88.0,0.18181818181818182,0.8181818181818182,124.6,60000000,60.0,17.909855136853043,18.64061917234331,Animation
250,31011,Mr. Nobody,2009,7.8,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",Jaco Van Dormael,Jared Leto,2331721,"['Pan Européenne Production', 'Virtual Films', 'Wild Bunch']",7-8,24.0,43.0,35.0,67.0,0.3582089552238806,0.6417910447761194,2.331721,47000000,47.0,17.665658180950928,14.662117608368625,Science Fiction
251,22843,Evangelion: 2.0 You Can (Not) Advance,2009,7.8,"['Animation', 'Science Fiction', 'Action', 'Drama']",Hideaki Anno,Megumi Ogata,41162041,['khara'],7-8,22.0,75.0,7.0,97.0,0.2268041237113402,0.7731958762886598,41.162041,0,0.0,0.0,17.533027078972605,Animation
252,22683,Gifted Hands: The Ben Carson Story,2009,7.8,['Drama'],Thomas Carter,Cuba Gooding Jr.,0,"['Johnson & Johnson Spotlight Presentations', 'Magna Global Entertainment', 'Sony Pictures Television Studios', 'The Hatchery', 'Thomas Carter Company']",7-8,10.0,30.0,53.0,40.0,0.25,0.75,0.0,0,0.0,0.0,0.0,Drama
253,24480,Partly Cloudy,2009,7.8,"['Animation', 'Family', 'Comedy']",Peter Sohn,Tony Fucile,0,['Pixar'],7-8,7.0,15.0,0.0,22.0,0.3181818181818182,0.6818181818181818,0.0,0,0.0,0.0,0.0,Animation
254,10315,Fantastic Mr. Fox,2009,7.8,"['Adventure', 'Animation', 'Comedy', 'Family']",Wes Anderson,George Clooney,46471023,"['Regency Enterprises', 'Indian Paintbrush', 'American Empirical Pictures']",7-8,21.0,83.0,175.0,104.0,0.20192307692307693,0.7980769230769231,46.471023,40000000,40.0,17.50439003707821,17.65433953654035,Adventure
255,30018,Mother,2009,7.7,"['Crime', 'Drama', 'Mystery']",Bong Joon-ho,Kim Hye-ja,17112713,"['Barunson E&A', 'CJ Entertainment', 'Michigan Venture Capital']",7-8,19.0,40.0,31.0,59.0,0.3220338983050847,0.6779661016949152,17.112713,5000000,5.0,15.424948670398354,16.6553322539791,Crime
256,22881,The Blind Side,2009,7.7,['Drama'],John Lee Hancock,Sandra Bullock,309208309,"['Warner Bros. Pictures', 'Alcon Entertainment']",7-8,26.0,47.0,33.0,73.0,0.3561643835616438,0.6438356164383562,309.208309,29000000,29.0,17.182806422433504,19.549525750124932,Drama
257,767,Harry Potter and the Half-Blood Prince,2009,7.7,"['Adventure', 'Fantasy']",David Yates,Daniel Radcliffe,933959197,"['Warner Bros. Pictures', 'Heyday Films']",7-8,47.0,64.0,52.0,111.0,0.42342342342342343,0.5765765765765766,933.959197,250000000,250.0,19.33697147982652,20.65494331001405,Adventure
258,21191,Sin Nombre,2009,7.6,"['Drama', 'Action', 'Thriller', 'Crime']",Cary Joji Fukunaga,Paulina Gaitán,5102705,"['Focus Features', 'Primary Productions', 'Canana']",7-8,8.0,22.0,2.0,30.0,0.26666666666666666,0.7333333333333333,5.102705,0,0.0,0.0,15.445281545217682,Drama
259,21575,A Prophet,2009,7.6,"['Crime', 'Drama']",Jacques Audiard,Tahar Rahim,17873691,"['Why Not Productions', 'Chic Films', 'Page 114', 'France 2 Cinéma', 'Union Générale Cinématographique (UGC)', 'BIM Distribuzione', 'Celluloid Dreams', 'France 2', 'CinéCinéma', 'La Région Île-de-France', ""Conseil Régional de Provence-Alpes Côte d'Azur"", 'CNC', 'Sofica UGC 1', 'Sofica Soficinéma 4', 'Soficinéma 5', 'Canal+']",7-8,13.0,62.0,48.0,75.0,0.17333333333333334,0.8266666666666667,17.873691,13000000,13.0,16.380459992348886,16.698840469041762,Crime
260,27205,Inception,2010,8.4,"['Action', 'Science Fiction', 'Adventure']",Christopher Nolan,Leonardo DiCaprio,825532764,"['Legendary Pictures', 'Syncopy', 'Warner Bros. Pictures']",8-9,54.0,147.0,538.0,201.0,0.26865671641791045,0.7313432835820896,825.532764,160000000,160.0,18.8906843794481,20.531539511633092,Action
261,11324,Shutter Island,2010,8.2,"['Drama', 'Thriller', 'Mystery']",Martin Scorsese,Leonardo DiCaprio,294800000,"['Paramount', 'Phoenix Pictures', 'Sikelia Productions', 'Appian Way']",8-9,27.0,74.0,72.0,101.0,0.26732673267326734,0.7326732673267327,294.8,80000000,80.0,18.197537205138154,19.501807721671586,Drama
262,58496,Senna,2010,8.1,"['Documentary', 'History']",Asif Kapadia,Ayrton Senna,8212430,"['Universal Pictures', 'StudioCanal', 'Working Title', 'Midfield Films']",8-9,8.0,26.0,16.0,34.0,0.23529411764705882,0.7647058823529411,8.21243,0,0.0,0.0,15.921159539913223,Documentary
263,46738,Incendies,2010,8.1,"['Drama', 'War', 'Mystery']",Denis Villeneuve,Lubna Azabal,6788659,"['TS Productions', 'Phi Group', 'micro_scope', 'Entertainment One', 'Téléfilm Canada', 'Super Écran', 'CNC', 'The Movie Network', 'Société Radio-Canada', 'Astral Media', 'Seville International', 'Sony Pictures Classics']",8-9,13.0,34.0,47.0,47.0,0.2765957446808511,0.723404255319149,6.788659,6800000,6.8,15.732433317205148,15.730764131016285,Drama
264,26022,My Name Is Khan,2010,8.1,"['Drama', 'Romance']",Karan Johar,Shah Rukh Khan,42345360,"['Dharma Productions', 'Fox Searchlight Pictures', 'Red Chillies Entertainment', 'Star Studios', 'Imagenation Abu Dhabi FZ', 'Fox International Productions', 'Mandate International', 'Star China Media']",8-9,16.0,33.0,27.0,49.0,0.32653061224489793,0.673469387755102,42.34536,12000000,12.0,16.300417291085605,17.561369433511086,Drama
265,43949,Flipped,2010,8.0,"['Romance', 'Drama']",Rob Reiner,Madeline Carroll,1755212,['Reiner / Greisman Productions'],7-8,23.0,37.0,32.0,60.0,0.38333333333333336,0.6166666666666667,1.755212,14000000,14.0,16.454567959008102,14.378100775039028,Romance
266,52629,El Infierno,2010,7.8,"['Drama', 'Crime', 'Comedy']",Luis Estrada,Damián Alcázar,0,"['Instituto Mexicano de Cinematografía', 'Bandidos Films', 'Estudios Churubusco Azteca']",7-8,13.0,39.0,15.0,52.0,0.25,0.75,0.0,0,0.0,0.0,0.0,Drama
267,47931,Elite Squad: The Enemy Within,2010,7.8,"['Drama', 'Action', 'Crime']",José Padilha,Wagner Moura,63027681,"['Feijão Filmes', 'Zazen Produções', 'Globo Filmes', 'RioFilme']",7-8,8.0,40.0,16.0,48.0,0.16666666666666666,0.8333333333333334,63.027681,0,0.0,0.0,17.959084584674688,Drama
268,10191,How to Train Your Dragon,2010,7.8,"['Fantasy', 'Adventure', 'Animation', 'Family']",Chris Sanders,Jay Baruchel,494879471,['DreamWorks Animation'],7-8,25.0,70.0,218.0,95.0,0.2631578947368421,0.7368421052631579,494.879471,165000000,165.0,18.92145603792546,20.01982479997515,Fantasy
269,49797,I Saw the Devil,2010,7.8,"['Thriller', 'Horror']",Kim Jee-woon,Lee Byung-hun,12900000,"['Softbank Ventures', 'Peppermint&company', 'Siz Entertainment', 'Finecut', 'Michigan Venture Capital', 'CJ Entertainment', 'Showbox']",7-8,13.0,41.0,28.0,54.0,0.24074074074074073,0.7592592592592593,12.9,6000000,6.0,15.607270193858982,16.372737946851277,Thriller
270,10193,Toy Story 3,2010,7.8,"['Animation', 'Family', 'Comedy']",Lee Unkrich,Tom Hanks,1066969703,"['Pixar', 'Walt Disney Pictures']",7-8,28.0,79.0,177.0,107.0,0.2616822429906542,0.7383177570093458,1066.969703,200000000,200.0,19.11382792951231,20.78808841523593,Animation
271,12444,Harry Potter and the Deathly Hallows: Part 1,2010,7.8,"['Adventure', 'Fantasy']",David Yates,Daniel Radcliffe,954305868,"['Warner Bros. Pictures', 'Heyday Films']",7-8,65.0,100.0,66.0,165.0,0.3939393939393939,0.6060606060606061,954.305868,250000000,250.0,19.33697147982652,20.676494795426205,Adventure
272,40662,Batman: Under the Red Hood,2010,7.8,"['Science Fiction', 'Crime', 'Action', 'Animation', 'Mystery']",Brandon Vietti,Bruce Greenwood,6629178,"['Warner Bros. Animation', 'DC Comics']",7-8,6.0,31.0,5.0,37.0,0.16216216216216217,0.8378378378378378,6.629178,0,0.0,0.0,15.706991523423456,Science Fiction
273,61979,Three Steps Above Heaven,2010,7.7,"['Romance', 'Drama']",Fernando González Molina,María Valverde,0,['Atresmedia'],7-8,12.0,23.0,19.0,35.0,0.34285714285714286,0.6571428571428571,0.0,0,0.0,0.0,0.0,Romance
274,45269,The King's Speech,2010,7.7,"['Drama', 'History']",Tom Hooper,Colin Firth,414211549,"['The Weinstein Company', 'UK Film Council', 'Momentum Pictures', 'Aegis Film Fund', 'Molinare Investment', 'FilmNation Entertainment', 'See-Saw Films', 'Bedlam Productions']",7-8,19.0,56.0,69.0,75.0,0.25333333333333335,0.7466666666666667,414.211549,15000000,15.0,16.52356082573315,19.84188739161665,Drama
275,44639,Inside Job,2010,7.7,['Documentary'],Charles Ferguson,Matt Damon,7871522,['Sony Pictures'],7-8,6.0,17.0,49.0,23.0,0.2608695652173913,0.7391304347826086,7.871522,2000000,2.0,14.508658238524095,15.87876212136611,Documentary
276,40619,Day & Night,2010,7.7,"['Animation', 'Family']",Teddy Newton,Wayne Dyer,0,"['Walt Disney Pictures', 'Pixar']",7-8,0.0,11.0,5.0,11.0,0.0,1.0,0.0,0,0.0,0.0,0.0,Animation
277,51608,The Man from Nowhere,2010,7.7,"['Action', 'Thriller', 'Crime']",Lee Jeong-beom,Won Bin,43059790,"['Opus Pictures', 'CJ Entertainment', 'United Pictures', 'M-Line Distribution']",7-8,13.0,56.0,90.0,69.0,0.18840579710144928,0.8115942028985508,43.05979,1255000,1.255,14.042646927360453,17.57810019619619,Action
278,44214,Black Swan,2010,7.7,"['Drama', 'Thriller', 'Horror']",Darren Aronofsky,Natalie Portman,329400000,"['Fox Searchlight Pictures', 'Cross Creek Pictures', 'Protozoa Pictures', 'Phoenix Pictures']",7-8,53.0,64.0,121.0,117.0,0.452991452991453,0.5470085470085471,329.4,13000000,13.0,16.380459992348886,19.612783378743636,Drama
279,51739,The Secret World of Arrietty,2010,7.6,"['Fantasy', 'Animation', 'Family']",Hiromasa Yonebayashi,Mirai Shida,149480483,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'Mitsubishi Shoji', 'dentsu', 'TOHO', 'Nippon Television Network Corporation', 'Wild Bunch', 'The Walt Disney Company (Japan)', 'Walt Disney Pictures']",7-8,18.0,34.0,10.0,52.0,0.34615384615384615,0.6538461538461539,149.480483,23000000,23.0,16.951004817371683,18.82267640046767,Fantasy
280,92321,Hotarubi no Mori e,2011,8.4,"['Romance', 'Animation', 'Fantasy']",Takahiro Omori,Izumi Sawada,0,"[""Brain's Base""]",8-9,14.0,21.0,10.0,35.0,0.4,0.6,0.0,0,0.0,0.0,0.0,Romance
281,77338,The Intouchables,2011,8.3,"['Drama', 'Comedy']",Éric Toledano,François Cluzet,426588510,"['Gaumont', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1', 'Canal+', 'TF1 Films Production']",8-9,22.0,54.0,6.0,76.0,0.2894736842105263,0.7105263157894737,426.58851,13000000,13.0,16.380459992348886,19.87133043208706,Drama
282,50014,The Help,2011,8.2,['Drama'],Tate Taylor,Emma Stone,216600000,"['DreamWorks Pictures', 'Reliance Entertainment', 'Participant', 'Imagenation Abu Dhabi FZ', '1492 Pictures', 'Harbinger Pictures']",8-9,32.0,39.0,27.0,71.0,0.4507042253521127,0.5492957746478874,216.6,25000000,25.0,17.034386422832473,19.19356289714797,Drama
283,81481,Silenced,2011,8.2,['Drama'],Hwang Dong-hyuk,Gong Yoo,31500000,"['Sangeori Pictures', 'Fantagio', 'CJ Entertainment']",8-9,12.0,25.0,11.0,37.0,0.32432432432432434,0.6756756756756757,31.5,2200000,2.2,14.603968372873895,17.265498135541893,Drama
284,12445,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,"['Fantasy', 'Adventure']",David Yates,Daniel Radcliffe,1341511219,"['Warner Bros. Pictures', 'Heyday Films']",8-9,74.0,90.0,77.0,164.0,0.45121951219512196,0.5487804878048781,1341.511219,125000000,125.0,18.643824303266577,21.017062591566873,Fantasy
285,89708,Samsara,2011,8.1,['Documentary'],Ron Fricke,Ni Made Megahadi Pratiwi,0,"['Magidson Films', 'Oscilloscope']",8-9,1.0,7.0,14.0,8.0,0.125,0.875,0.0,4000000,4.0,15.201805169084134,0.0,Documentary
286,414419,Kill Bill: The Whole Bloody Affair,2011,8.0,"['Action', 'Crime', 'Thriller']",Quentin Tarantino,Uma Thurman,0,"['Super Cool ManChu', 'Miramax', 'A Band Apart']",7-8,29.0,45.0,23.0,74.0,0.3918918918918919,0.6081081081081081,0.0,55000000,55.0,17.822843761378564,0.0,Action
287,60243,A Separation,2011,7.9,['Drama'],Asghar Farhadi,Leila Hatami,24426169,"['Asghar Farhadi Productions', 'Dreamlab Films', 'MPA APSA Academy Film Fund', 'Memento Films Production']",7-8,9.0,14.0,4.0,23.0,0.391304347826087,0.6086956521739131,24.426169,5000000,5.0,15.424948670398354,17.01116565648589,Drama
288,59440,Warrior,2011,7.8,"['Drama', 'Action']",Gavin O'Connor,Joel Edgerton,23300000,"['Lionsgate', 'Mimran Schur Pictures', 'Solaris Film', 'Filmtribe']",7-8,14.0,66.0,45.0,80.0,0.175,0.825,23.3,25000000,25.0,17.034386422832473,16.963963961454382,Drama
289,71157,Polisse,2011,7.8,"['Drama', 'Thriller']",Maïwenn,Frédéric Pierrot,20374201,"['Les Productions du Trésor', 'Chaocorp', 'Shortcom', 'ARTE France Cinéma', 'Mars Films']",7-8,31.0,36.0,36.0,67.0,0.4626865671641791,0.5373134328358209,20.374201,0,0.0,0.0,16.829780050680036,Drama
290,80767,Jiro Dreams of Sushi,2011,7.8,['Documentary'],David Gelb,Jiro Ono,2550508,"['Preferred Content', 'Sundial Pictures', 'Magnolia Pictures']",7-8,0.0,6.0,17.0,6.0,0.0,1.0,2.550508,0,0.0,0.0,14.751803505058751,Documentary
291,74308,Detachment,2011,7.6,['Drama'],Tony Kaye,Adrien Brody,1681521,"['Paper Street Films', 'Kingsgate Films', 'Appian Way']",7-8,16.0,21.0,21.0,37.0,0.43243243243243246,0.5675675675675675,1.681521,0,0.0,0.0,14.335209893633222,Drama
292,64690,Drive,2011,7.6,"['Drama', 'Thriller', 'Crime']",Nicolas Winding Refn,Ryan Gosling,78054825,"['FilmDistrict', 'Bold Films', 'Marc Platt Productions', 'OddLot Entertainment', 'Motel Movies', 'Newbridge Film Capital']",7-8,23.0,81.0,43.0,104.0,0.22115384615384615,0.7788461538461539,78.054825,15000000,15.0,16.52356082573315,18.17292203517306,Drama
293,71859,We Need to Talk About Kevin,2011,7.6,"['Drama', 'Thriller']",Lynne Ramsay,Tilda Swinton,10800000,"['BBC Film', 'Independent', 'UK Film Council', 'Footprint Investment Fund', 'Piccadilly Pictures', 'Lipsync Productions', 'Artina Films', 'Rockinghorse Films', 'Caemhan', 'Panaramic', 'Beryl Betty', 'Atlantic Swiss Productions', 'Kanzaman Productions']",7-8,32.0,34.0,35.0,66.0,0.48484848484848486,0.5151515151515151,10.8,7000000,7.0,15.76142084987672,16.195056784687036,Drama
294,59436,Midnight in Paris,2011,7.5,"['Fantasy', 'Comedy', 'Romance']",Woody Allen,Owen Wilson,151119219,"['Pontchartrain Productions', 'Gravier Productions', 'Mediapro', 'Versátil Cinema', 'TV3', 'Firstep', 'Imagina International Sales']",7-8,34.0,55.0,66.0,89.0,0.38202247191011235,0.6179775280898876,151.119219,17000000,17.0,16.648723960844016,18.833579619683118,Fantasy
295,83389,From Up on Poppy Hill,2011,7.5,"['Animation', 'Drama']",Goro Miyazaki,Masami Nagasawa,61037844,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'Mitsubishi', 'KDDI']",7-8,25.0,47.0,14.0,72.0,0.3472222222222222,0.6527777777777778,61.037844,22000000,22.0,16.906553056777135,17.927004639599033,Animation
296,63311,The Skin I Live In,2011,7.5,"['Drama', 'Horror', 'Mystery', 'Thriller']",Pedro Almodóvar,Antonio Banderas,33750478,['El Deseo'],7-8,22.0,40.0,85.0,62.0,0.3548387096774194,0.6451612903225806,33.750478,13000000,13.0,16.380459992348886,17.33450516777469,Drama
297,76758,The Flowers of War,2011,7.5,"['Drama', 'History', 'War']",Zhang Yimou,Christian Bale,95311434,"['New Picture Company', 'Beijing New Picture Film Co. Ltd.', 'EDKO Film']",7-8,6.0,17.0,40.0,23.0,0.2608695652173913,0.7391304347826086,95.311434,94000000,94.0,18.358805350872576,18.372660350933085,Drama
298,74643,The Artist,2011,7.5,"['Drama', 'Comedy', 'Romance']",Michel Hazanavicius,Jean Dujardin,133432856,"['uFilm', 'La Petite Reine', 'Studio 37', 'La Classe américaine', 'JD Prod', 'France 3 Cinéma', 'Jouror Productions']",7-8,60.0,149.0,8.0,209.0,0.28708133971291866,0.7129186602870813,133.432856,15000000,15.0,16.52356082573315,18.70910896546569,Drama
299,73456,Barbie: Princess Charm School,2011,7.5,"['Family', 'Animation', 'Fantasy']",Ezekiel Norton,Diana Kaarina,0,"['Mattel Entertainment', 'Rainmaker Entertainment']",7-8,17.0,7.0,11.0,24.0,0.7083333333333334,0.2916666666666667,0.0,0,0.0,0.0,0.0,Family
300,110420,Wolf Children,2012,8.2,"['Animation', 'Family', 'Drama', 'Fantasy', 'Adventure']",Mamoru Hosoda,Haru Kuroki,55060661,"['Studio Chizu', 'Madhouse', 'Nippon Television Network Corporation', 'KADOKAWA Shoten', 'VAP', 'D.N. Dream Partners', 'Yomiuri Telecasting Corporation', 'TOHO']",8-9,43.0,57.0,68.0,100.0,0.43,0.57,55.060661,0,0.0,0.0,17.823946080853823,Animation
301,68718,Django Unchained,2012,8.2,"['Drama', 'Western']",Quentin Tarantino,Jamie Foxx,425368238,"['The Weinstein Company', 'Columbia Pictures']",8-9,49.0,139.0,42.0,188.0,0.26063829787234044,0.7393617021276596,425.368238,100000000,100.0,18.420680753952364,19.86846579644804,Drama
302,103663,The Hunt,2012,8.1,['Drama'],Thomas Vinterberg,Mads Mikkelsen,18300000,"['Zentropa Entertainments', 'Det Danske Filminstitut', 'DR', 'Eurimages', 'MEDIA Programme of the European Union', 'Svenska Filminstitutet', 'SVT', 'Film i Väst', 'Nordisk Film & TV Fond']",8-9,11.0,24.0,37.0,35.0,0.3142857142857143,0.6857142857142857,18.3,3800000,3.8,15.150511887854474,16.722411672456456,Drama
303,140420,Paperman,2012,8.0,"['Animation', 'Family', 'Romance']",John Kahrs,John Kahrs,0,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",7-8,6.0,21.0,31.0,27.0,0.2222222222222222,0.7777777777777778,0.0,0,0.0,0.0,0.0,Animation
304,84334,Searching for Sugar Man,2012,7.9,"['Music', 'Documentary']",Malik Bendjelloul,Stephen Segerman,3696196,"['Passion Pictures', 'Red Box Films', 'Canfield Pictures']",7-8,8.0,26.0,12.0,34.0,0.23529411764705882,0.7647058823529411,3.696196,1000000,1.0,13.815511557963774,15.122815011189072,Music
305,83564,La luna,2012,7.8,"['Animation', 'Family']",Enrico Casarosa,Tony Fucile,0,['Pixar'],7-8,0.0,11.0,3.0,11.0,0.0,1.0,0.0,0,0.0,0.0,0.0,Animation
306,126319,Ernest & Celestine,2012,7.8,"['Animation', 'Comedy', 'Drama', 'Family', 'Adventure']",Stéphane Aubier,Anne-Marie Loop,8109160,"['Les Armateurs', 'Maybe Movies', 'StudioCanal', 'France 3 Cinéma', 'La Parti Production', 'Melusine Productions', 'RTBF', 'Canal+', 'Ciné+', 'France Télévisions', 'Eurimages', 'MEDIA Programme of the European Union', 'CNC', ""Centre National du Cinéma et de L'image Animée"", 'La Région Île-de-France', 'Pôle Image Magelis', 'Département de la Charente', 'Région Poitou-Charentes', 'PROCIREP', 'Angoa-Agicoa', ""Centre du Cinéma et de l'Audiovisuel de la FWB"", 'VOO', 'Région Wallonne', 'Tax Shelter du Gouvernement Fédéral Belge', 'Casa Kafka Pictures', 'Dexia', 'Film Fund Luxembourg']",7-8,9.0,24.0,62.0,33.0,0.2727272727272727,0.7272727272727273,8.10916,12516654,12.516654,16.342570715415327,15.90850496821227,Animation
307,84892,The Perks of Being a Wallflower,2012,7.8,['Drama'],Stephen Chbosky,Logan Lerman,33400000,['Mr. Mudd Production'],7-8,23.0,40.0,38.0,63.0,0.36507936507936506,0.6349206349206349,33.4,13000000,13.0,16.380459992348886,17.32406648788705,Drama
308,49026,The Dark Knight Rises,2012,7.8,"['Action', 'Crime', 'Drama', 'Thriller']",Christopher Nolan,Christian Bale,1081041287,"['Syncopy', 'Legendary Pictures', 'DC Entertainment', 'Warner Bros. Pictures']",7-8,90.0,244.0,374.0,334.0,0.2694610778443114,0.7305389221556886,1081.041287,250000000,250.0,19.33697147982652,20.80119056913867,Action
309,86837,Amour,2012,7.8,"['Drama', 'Romance']",Michael Haneke,Jean-Louis Trintignant,29844753,"['wega film vienna', 'Les Films du Losange', 'X Filme Creative Pool']",7-8,18.0,27.0,0.0,45.0,0.4,0.6,29.844753,8900000,8.9,16.001561947061912,17.21151963696422,Drama
310,123025,"Batman: The Dark Knight Returns, Part 1",2012,7.7,"['Science Fiction', 'Action', 'Animation', 'Mystery']",Jay Oliva,Peter Weller,0,"['DC Comics', 'Warner Premiere', 'DC Entertainment', 'Warner Bros. Animation']",7-8,8.0,32.0,1.0,40.0,0.2,0.8,0.0,3500000,3.5,15.068273812173887,0.0,Science Fiction
311,24428,The Avengers,2012,7.7,"['Science Fiction', 'Action', 'Adventure']",Joss Whedon,Robert Downey Jr.,1518815515,['Marvel Studios'],7-8,80.0,213.0,447.0,293.0,0.27303754266211605,0.726962457337884,1518.815515,220000000,220.0,19.20913810886209,21.14119660222971,Science Fiction
312,137182,The Broken Circle Breakdown,2012,7.7,['Drama'],Felix van Groeningen,Veerle Baetens,5500000,"['Topkapi Films', 'Belgacom', 'Menuet']",7-8,3.0,12.0,18.0,15.0,0.2,0.8,5.5,0,0.0,0.0,15.520258832020865,Drama
313,83666,Moonrise Kingdom,2012,7.7,"['Comedy', 'Drama', 'Romance']",Wes Anderson,Jared Gilman,68263166,"['Indian Paintbrush', 'American Empirical Pictures']",7-8,12.0,56.0,53.0,68.0,0.17647058823529413,0.8235294117647058,68.263166,16000000,16.0,16.588099342704055,18.038880896499002,Comedy
314,123678,The Act of Killing,2012,7.7,['Documentary'],Joshua Oppenheimer,Anwar Congo,722714,"['Final Cut for Real', 'Piraya Film', 'Novaya Zemlya', 'Spring Films']",7-8,12.0,25.0,16.0,37.0,0.32432432432432434,0.6756756756756757,0.722714,1000000,1.0,13.815511557963774,13.490770232555887,Documentary
